date,adj_close,close,high,low,open,volume,price_variation,short_ma,long_ma,signal,position,buy_signal,sell_signal,rsi,rsi_signal,rsi_buy_signal,rsi_sell_signal
2026-07-16,1.1470258235931396,1.1470258235931396,1.1478420495986938,1.143837571144104,1.147315263748169,0,-0.023846592,1.1424516081809997,1.1463774998982748,0,0.0,0,0,51.34566986438713,0,0,0
2026-07-17,1.1444659233093262,1.1444659233093262,1.1453442573547363,1.1425436735153198,1.144688606262207,0,-0.0260251439,1.142671239376068,1.1458175341288248,0,0.0,0,0,47.91273272343985,0,0,0
2026-07-20,1.142765760421753,1.142765760421753,1.1449507474899292,1.1405240297317505,1.1427135467529297,0,-0.0274720336,1.1425706028938294,1.1455010732014974,0,0.0,0,0,45.72608792674822,0,0,0
2026-07-21,1.1418131589889526,1.1418131589889526,1.1428571939468384,1.1403288841247559,1.1416046619415283,0,-0.028282726,1.1423341393470765,1.145133376121521,0,0.0,0,0,44.50062880477425,0,0,0
2026-07-22,1.140380859375,1.140380859375,1.1421130895614624,1.1399649381637573,1.1401728391647339,0,-0.029501656,1.1423341393470765,1.1446948846181233,0,0.0,0,0,42.64982916790279,0,0,0
2026-07-23,1.1411746740341187,1.1411746740341187,1.1437721252441406,1.1365057229995728,1.141265869140625,0,-0.0288260959,1.1422311663627625,1.1442819674809774,0,0.0,0,0,44.03897812542784,0,0,0
2026-07-24,1.137682318687439,1.137682318687439,1.1399909257888794,1.1367511749267578,1.137617588043213,0,-0.0317981951,1.1416653394699097,1.1436182141304017,0,0.0,0,0,39.505273990391636,0,0,0
2026-07-27,1.1394972801208496,1.1394972801208496,1.1418131589889526,1.1369967460632324,1.1397830247879028,0,-0.0302536084,1.141570472717285,1.1429245193799338,0,0.0,0,0,42.8009062668565,0,0,0
2026-07-28,1.1369450092315674,1.1369450092315674,1.140185832977295,1.1354475021362305,1.1368545293807983,0,-0.0324256676,1.141421627998352,1.1421753446261087,0,0.0,0,0,39.53886478950261,0,0,0
2026-07-29,1.1386538743972778,1.1386538743972778,1.1405109167099,1.1375917196273804,1.1383816003799438,0,-0.030971372,1.1410404682159423,1.141430632273356,0,0.0,0,0,42.68838826199383,0,0,0
2026-07-30,1.1467232704162598,1.1467232704162598,1.1534823179244995,1.1435366868972778,1.1467890739440918,0,-0.0241040738,1.1410102128982544,1.141296915213267,0,0.0,0,0,54.690894855246775,0,0,0
2026-07-31,1.1523525714874268,1.1523525714874268,1.1526048183441162,1.1459085941314697,1.1526048183441162,0,-0.0193133696,1.1417988777160644,1.141513466835022,1,0.0,1,0,60.85050990456524,0,0,0
2026-08-03,1.154401183128357,1.154401183128357,1.1555217504501343,1.1502846479415894,1.1540014743804932,0,-0.0175699396,1.1429624199867248,1.1417842944463095,0,1.0,0,0,62.830853369845414,0,0,0
2026-08-04,1.150734782218933,1.150734782218933,1.1531364917755127,1.15035080909729,1.150814175605774,0,-0.0206901568,1.1438545823097228,1.142051668961843,0,0.0,0,0,57.24936431382007,0,0,0
2026-08-05,1.153242826461792,1.153242826461792,1.1559356451034546,1.152751088142395,1.1532163619995117,0,-0.0185557359,1.145140779018402,1.1425612886746725,0,0.0,0,0,59.875213496870785,0,0,0
2026-08-06,1.1557353734970093,1.1557353734970093,1.156203031539917,1.1520073413848877,1.155575156211853,0,-0.0164345035,1.1465968489646912,1.14323840936025,0,0.0,0,0,62.35025289970221,0,0,0
2026-08-07,1.1524720191955566,1.1524720191955566,1.1579434871673584,1.1518480777740479,1.152325987815857,0,-0.019211716,1.148075819015503,1.1437818129857382,0,0.0,0,0,57.361463670775954,0,0,0
2026-08-10,1.155641794204712,1.155641794204712,1.1566041707992554,1.1544544696807861,1.155575156211853,0,-0.0165141423,1.1496902704238892,1.144351100921631,0,0.0,0,0,60.65453061897352,0,0,0
2026-08-11,1.1546411514282227,1.1546411514282227,1.1552680730819702,1.153203010559082,1.1546677350997925,0,-0.0173657194,1.1514598846435546,1.1447656591733297,0,0.0,0,0,59.102711881456536,0,0,0
2026-08-12,1.1543744802474976,1.1543744802474976,1.156243085861206,1.1532695293426514,1.1543478965759277,0,-0.0175926645,1.1530319452285767,1.1452004392941793,0,0.0,0,0,58.671898101461856,0,0,0
2026-08-13,1.1530035734176636,1.1530035734176636,1.1547343730926514,1.1512778997421265,1.1528840065002441,0,-0.0187593474,1.1536599755287171,1.1457072655359903,0,0.0,0,0,56.39602918755055,0,0,0
2026-08-14,1.1535356044769287,1.1535356044769287,1.1586142778396606,1.1532561779022217,1.1534159183502197,0,-0.018306573,1.1537782788276671,1.1460827986399333,0,0.0,0,0,57.09165013006961,0,0,0
2026-08-17,1.1573940515518188,1.1573940515518188,1.1613997220993042,1.1575547456741333,1.1575547456741333,0,-0.0150229187,1.1540775656700135,1.1465368628501893,0,0.0,0,0,61.84556966221921,0,0,0
2026-08-18,1.1582788228988647,1.1582788228988647,1.1588828563690186,1.1567245721817017,1.1584800481796265,0,-0.0142699517,1.1548319697380065,1.1470068971316019,0,0.0,0,0,62.86166766322041,0,0,0
2026-08-19,1.1579434871673584,1.1579434871673584,1.1678149700164795,1.1572332382202148,1.157688856124878,0,-0.0145553325,1.1553020358085633,1.1475923180580139,0,0.0,0,0,62.18571740592833,0,0,0
2026-08-20,1.1673787832260132,1.1673787832260132,1.1710972785949707,1.1670244932174683,1.1675423383712769,0,-0.0065256123,1.1564663767814636,1.1484314640363058,0,0.0,0,0,71.47875512958288,-1,0,1
2026-08-21,1.1687841415405273,1.1687841415405273,1.1712344884872437,1.1669973134994507,1.1687567234039307,0,-0.0053296102,1.1580975890159606,1.1492795825004578,0,0.0,0,0,72.56042668040988,0,0,0
2026-08-24,1.1681560277938843,1.1681560277938843,1.1691803932189941,1.1660856008529663,1.1684973239898682,0,-0.0058641539,1.159349012374878,1.150203251838684,0,0.0,0,0,71.25963886133462,0,0,0
2026-08-25,1.1668338775634766,1.1668338775634766,1.1675423383712769,1.165175199508667,1.1668474674224854,0,-0.0069893434,1.1605682849884034,1.1511499325434367,0,0.0,0,0,68.47686636946996,0,0,0
2026-08-26,1.1674741506576538,1.1674741506576538,1.1678149700164795,1.1642663478851318,1.1674741506576538,0,-0.0064444518,1.1618782520294189,1.1519835551579793,0,0.0,0,0,69.10604891995999,0,0,0
2026-08-27,1.1654876470565796,1.1654876470565796,1.1661807298660278,1.1636972427368164,1.1655282974243164,0,-0.008135026,1.1631266593933105,1.1525989492734274,0,0.0,0,0,64.78554698149142,0,0,0
